mag,ra,dec
8.91,6.719096,50.060143
7.93,6.719158,17.963204
10.29,6.719234,-11.778777
8.87,6.719393,49.748155
7.29,6.719417,-28.352775
9.91,6.720133,-8.758378
7.68,6.720128,-15.833411
7.49,6.720319,-0.021283
9.28,6.720435,-50.650731
6.21,6.720483,37.147375
7.79,6.720515,-2.751419
8.04,6.720531,-48.223325
7.27,6.720652,-21.86238
8.95,6.720774,26.940102
7.8,6.720864,54.112913
7.87,6.720905,6.116993
8.97,6.721095,-13.861842
9.03,6.721211,-56.595161
8.08,6.721353,-63.13606
8.05,6.721427,-66.501017
8.04,6.72149,75.06854
7.79,6.721768,18.145341
8.55,6.721922,-35.631093
7.46,6.722057,49.403707
8.13,6.722148,-26.470599
7.7,6.72259,-40.908949
8.62,6.722683,-62.616577
6.3,6.723154,-39.193118
10.92,6.723203,27.252293
8.77,6.72339,-5.717026
9.05,6.723556,39.960747
7.16,6.724136,5.848797
8.43,6.725196,-29.635403
9.47,6.725623,-3.402661
8.32,6.72569,31.3739
8.2,6.725794,-13.195998
8.59,6.725858,-53.023947
9.11,6.725874,41.30134
8.27,6.726,-44.055013
8.86,6.726057,11.151349
7.53,6.726691,-1.346793
6.36,6.726872,-73.118208
7.32,6.726989,-37.773772
7.85,6.727026,16.782899
8.25,6.727268,28.401716
5.88,6.727402,3.932528
9.37,6.727664,61.74595
9.07,6.727848,48.113385
9.04,6.728147,52.137294
8.92,6.72832,59.107985
7.67,6.728541,-39.865017
9.41,6.728623,26.225959
9.15,6.728795,5.271063
8.32,6.729237,22.465599
8.94,6.72951,-71.976498
8.32,6.729599,35.251044
8.45,6.729646,50.145177
7.48,6.72977,18.655901
9.08,6.730554,39.686469
8.53,6.730831,-54.18205
8.96,6.73096,-41.0002
8.46,6.731114,-54.567281
6.7,6.731537,-25.534951
7.46,6.731572,-27.591416
8.35,6.731659,9.063941
3.06,6.732202,25.131124
8.58,6.732856,11.771838
7.71,6.732925,-32.431231
4.49,6.733137,13.228017
7.7,6.733504,51.452922
8.53,6.733719,-42.714537
6.61,6.734782,62.962987
9.35,6.735172,-57.400049
8.83,6.73555,24.548449
8.87,6.735902,-10.999933
8.51,6.73604,5.209014
6.68,6.736056,-54.730726
9.39,6.736245,37.207719
8.67,6.736347,-18.398577
9.34,6.736385,8.417943
6.28,6.736527,53.295939
8.47,6.736529,34.166643
7.66,6.736598,66.296447
7.49,6.736597,36.994001
8.01,6.736679,27.479873
8.73,6.736803,23.885596
6.37,6.736812,36.109258
8.79,6.736812,43.043151
6.47,6.736888,-54.695507
11.61,6.737206,-0.9254
11.11,6.737338,-41.675085
8.88,6.737324,-67.702607
9.32,6.737861,54.737047
9.02,6.737972,-39.965302
6.84,6.738162,40.622946
7.94,6.738537,2.808049
9.78,6.738759,40.623122
8.65,6.738993,-17.843248
9.13,6.739003,28.368988
8.4,6.739166,55.867877
8.79,6.739383,-30.171933
8.69,6.739399,-4.601755
9.78,6.739453,45.216494
8.04,6.740182,22.579121
6.9,6.740184,56.933021
7.95,6.740209,-2.43072
7.61,6.74034,6.281806
6.81,6.74039,3.141571
9.02,6.74058,-77.24574
7.24,6.740782,5.206098
8.48,6.741108,-38.068391
5.23,6.741241,-31.070523
7.15,6.741336,76.585865
9.41,6.741661,-51.32224
7.05,6.741685,20.693012
6.61,6.741752,82.115332
7.82,6.74197,-19.658846
8.28,6.742931,30.485586
7.89,6.743416,31.969994
7.83,6.743487,0.589307
8.8,6.743738,-38.436753
8.68,6.744034,19.987615
8.83,6.744425,-14.728522
9.56,6.744774,38.778117
9.69,6.745052,59.64055
8.55,6.745238,-57.440294
9.2,6.745261,26.130143
10.73,6.745271,14.90998
6.95,6.745615,-61.224229
7.32,6.745651,-19.052978
5.42,6.745961,28.970932
8.55,6.746006,-4.393559
10.92,6.746069,71.887629
8.29,6.746185,-52.423587
6.64,6.746277,44.505503
7.79,6.746298,-9.394089
9.97,6.74693,-28.394383
7.63,6.747103,3.679903
7.07,6.74748,-18.570491
7.07,6.747675,59.44928
7.99,6.747714,49.343614
6.43,6.747765,-27.341666
9.53,6.747798,-59.303855
8.12,6.747923,19.527636
8.85,6.748154,23.227848
8.71,6.748174,-66.86578
9.24,6.748282,0.620165
9.18,6.748486,-48.707808
7.2,6.748588,20.860653
9.09,6.748778,-50.572219
8.63,6.748785,22.033724
6.1,6.748796,-70.433758
6.76,6.748986,22.837382
8.04,6.749411,-35.121677
8.9,6.749734,-27.266443
8,6.749762,10.752643
8.57,6.74977,-67.825988
8.06,6.749934,-5.942679
6.53,6.75071,-30.586404
8.35,6.751015,45.976466
7.84,6.751537,-52.362335
7.78,6.751545,-46.935836
8.92,6.751758,-11.413311
7.45,6.751861,-1.020991
8.56,6.751887,13.752979
9.31,6.751995,-13.207803
7.61,6.752008,-31.654314
-1.44,6.752481,-16.716116
6.93,6.752702,39.368138
7.6,6.752753,-82.895842
6.9,6.752781,-18.268312
7.27,6.752782,30.825935
7.22,6.752913,-47.222718
7.02,6.753114,-0.043178
7.49,6.753707,-46.853343
7.53,6.753845,5.213272
7.04,6.754013,53.086063
7.28,6.75405,13.335932
8.4,6.754072,-25.640136
8.81,6.754765,46.864657
3.35,6.754824,12.895591
8.63,6.754865,82.417027
8.82,6.756095,35.534575
9.06,6.7563,-34.62811
5.92,6.756378,-31.793661
7.16,6.75647,23.64623
6.04,6.75649,-23.462432
6.95,6.756529,24.67247
8.45,6.756744,-9.980262
9.12,6.756802,-26.155832
9.53,6.75683,-28.43778
8.28,6.756988,47.067063
7.18,6.757022,-65.044239
6.56,6.757237,-52.200924
6.65,6.757371,9.765734
8.22,6.7575,29.366437
9.56,6.757512,-17.841953
8.02,6.757685,38.382584
8.44,6.757738,-7.13616
7.98,6.757993,-36.849439
7.47,6.75804,44.233387
8.43,6.758471,15.479969
7.82,6.758594,-1.429991
5.62,6.758664,-30.94898
8.95,6.758971,-14.957366
7.04,6.759192,4.59412
8.93,6.75943,-31.500861
6.7,6.759749,27.673246
8.39,6.759865,-20.680935
8.82,6.760472,-24.183639
8.87,6.761811,-66.342564
7.44,6.761948,-20.852662
8.02,6.76289,37.778152
9,6.763475,-45.99774
7.6,6.763818,-70.522679
7.22,6.763882,2.499276
6.78,6.763904,-0.716459
7.56,6.764143,62.649581
8.86,6.764401,3.4007
8.87,6.764535,-60.262021
5.81,6.764922,-52.409691
7.89,6.764929,-6.896303
6.47,6.765055,12.693561
9.19,6.765322,-32.788908
6.91,6.765961,-20.775043
7.13,6.766042,-7.33895
7.64,6.766093,-28.812076
8.93,6.7663,-3.803882
7.29,6.766417,38.970204
5.3,6.766499,-14.796127
8.69,6.766562,52.230315
8.15,6.766656,16.283412
11.13,6.766924,-66.408194
7.6,6.767451,33.02967
8.25,6.76755,-1.685399
8.92,6.76755,-20.721835
6.62,6.767561,-39.540257
9.14,6.767697,67.229377
9.06,6.76774,-13.838199
8.11,6.767789,41.775181
7.8,6.768011,-20.606918
8.8,6.768084,32.555677
9.37,6.768602,-27.311647
8.54,6.768636,-15.591371
7.25,6.768669,-20.754316
11.35,6.769202,34.414674
8.6,6.76922,70.748506
9.08,6.76931,-49.987105
8.15,6.76934,2.651994
6.51,6.769547,23.371225
7.81,6.769601,42.04561
6.88,6.769808,42.265555
6.19,6.770042,-37.775325
7.46,6.770401,-83.991532
9.08,6.770444,-44.608431
7.05,6.770452,-34.242831
4.86,6.770595,59.44167
5.44,6.77067,79.564811
8.47,6.770816,-20.804943
8.33,6.770897,51.828444
10.13,6.770975,-12.881252
8.26,6.771158,49.37457
6.91,6.771224,-29.56109
9.69,6.771478,7.328294
9.01,6.772197,35.042911
9.42,6.772274,15.384397
8.89,6.77237,27.816177
7.31,6.77242,50.380405
10.04,6.77248,73.679043
7.07,6.772527,18.837692
8.1,6.772564,-30.744144
8.13,6.773356,-51.19985
8.28,6.773832,-23.149331
6.75,6.773841,-19.877909
8.29,6.773891,20.704358
10.9,6.773984,-28.507693
9.91,6.77425,-85.746074
8.84,6.774635,20.843582
8.61,6.774923,-82.185494
7.2,6.775497,-8.918627
8.49,6.775511,-47.692706
5.92,6.775671,8.587153
7.31,6.775792,9.204206
8.77,6.775802,17.366949
6.69,6.775835,-14.523708
7.77,6.77591,-20.811838
8.03,6.775969,29.840223
9.5,6.777009,-49.996553
7.66,6.777128,57.76874
8.17,6.777146,-24.143844
8.56,6.777215,-58.65702
8.43,6.777276,-6.566757
5.66,6.777505,-10.10736
7.04,6.777981,8.363138
7.95,6.778226,-36.59619
6.45,6.778242,-54.695028
7.9,6.77872,4.359678
8.53,6.778742,-33.668905
5.24,6.778983,43.577427
6.95,6.779066,-47.804461
8.98,6.779088,31.293654
8.34,6.779592,-6.144772
7.99,6.779595,-44.974075
9.62,6.779623,-47.746025
8.28,6.779684,40.238207
7.54,6.779786,10.734609
6.83,6.780371,16.772457
5.34,6.780417,57.169176
8.36,6.780611,-9.164571
7.78,6.780787,23.680401
5.28,6.780859,-14.425971
7.94,6.781054,42.038277
5.39,6.7813,-51.265667
9.39,6.781444,45.036248
8.33,6.781713,36.36928
8.68,6.781937,-29.60757
8.02,6.782058,-18.794581
8.77,6.78248,50.774577
6.46,6.782923,-87.024964
8.07,6.783093,-8.418532
8.78,6.783268,-41.466722
7.32,6.783659,80.242257
6.07,6.783745,-21.015402
7.78,6.783821,-40.753738
7.88,6.784058,11.048673
8.53,6.784097,-70.468308
8.32,6.784121,-22.680305
9.27,6.784222,10.012564
9.1,6.784263,46.109475
8.76,6.784725,-19.639124
7.54,6.785285,-12.199122
9.41,6.785292,30.276193
7.71,6.785433,17.119955
8.88,6.78573,-59.96263
10.68,6.785944,3.967102
7.86,6.786014,-30.957683
8.67,6.786319,26.561266
8.35,6.786464,33.79131
8.59,6.786534,1.529363
8.41,6.786567,-61.813058
8.4,6.786872,57.256114
7,6.786972,22.194474
8.8,6.787065,-5.613671
7.52,6.787131,16.92635
8.32,6.787469,8.518802
9.63,6.787571,24.8365
8,6.787601,-23.053471
8.39,6.787625,-65.08879
10.56,6.787717,-18.258718
5.6,6.78853,-55.539988
7.31,6.788683,18.322787
4.77,6.788842,8.037254
8.58,6.788857,72.720183
7.82,6.789081,5.473806
7.63,6.789219,-38.921274
5.27,6.789278,-37.929698
6.84,6.78966,-48.563572
6.35,6.789849,18.193452
8.67,6.790567,48.215449
8.67,6.79074,-25.725406
7.84,6.790942,-28.558764
8.47,6.790961,26.129373
7.52,6.7911,63.055188
10.7,6.791102,-40.51587
8.37,6.791125,33.108792
8.5,6.791202,-28.573592
8.24,6.791336,69.629103
7,6.791343,-76.851473
8.21,6.791392,-33.512956
9.61,6.791515,33.776112
7.95,6.792152,-25.68479
8.79,6.792385,-39.16098
8.98,6.792606,18.941841
8.21,6.792666,70.223047
10.33,6.793044,37.030529
7.05,6.793421,-17.508555
5.08,6.793673,-8.998503
12.06,6.793896,37.515859
9.2,6.793932,25.702421
8,6.794218,-24.943389
5.22,6.794327,48.789476
8.07,6.794408,-54.751812
7.25,6.794441,-81.065658
9.05,6.795425,-55.390613
7.96,6.795804,30.1159
10.32,6.795816,58.642922
7.98,6.796095,31.702721
7.93,6.796263,6.296983
8.29,6.796421,-22.169471
6.81,6.796532,21.691541
7,6.796543,0.340189
11.05,6.79679,-3.10825
9.49,6.796927,-46.325664
9.19,6.797215,-33.86561
11.99,6.797372,-30.876192
7.68,6.797517,7.882685
4.48,6.79768,2.412159
7.66,6.79778,-49.060264
8.52,6.797869,-42.637638
9.65,6.798294,4.666903
10.09,6.798405,38.957338
8.08,6.798984,31.046815
7.65,6.799128,-5.153996
8.92,6.799241,0.776117
7.7,6.799267,-11.108401
8.65,6.799267,22.147392
8.12,6.799313,48.004915
7.86,6.799403,-13.702985
9.81,6.799481,-36.216609
8.56,6.799615,-26.534954
10.25,6.799685,41.177132
9.1,6.799731,14.515968
7.66,6.799816,-4.251813
7.99,6.800005,11.482902
7.94,6.800019,0.322053
8.34,6.800182,-39.689497
9.49,6.800538,-48.106864
9.09,6.801062,72.819375
10.92,6.801198,-3.03909
8.28,6.801306,-44.316231
10.9,6.801337,-42.135005
10.51,6.80171,31.940671
9.12,6.802482,-68.423841
8.45,6.802753,-37.970731
9.11,6.802951,10.765206
3.24,6.803194,-61.941391
7.39,6.803195,0.304973
5.54,6.803407,55.704195
7.31,6.80439,-57.655829
7.8,6.804543,-38.656056
7.69,6.804576,14.592441
8.1,6.804592,-21.906566
7.54,6.804929,23.22409
7.41,6.805056,-43.800784
8.38,6.805247,-20.012991
5.75,6.805296,-1.318922
8.26,6.805429,-56.318055
8.18,6.805772,-43.056209
8.14,6.805845,22.349984
9.03,6.805852,1.218973
6.9,6.805988,-7.754604
7.28,6.806035,41.302322
7.59,6.806113,-1.817931
9.38,6.806123,-37.998107
8.86,6.806144,40.962526
7.96,6.806154,-15.329834
7.73,6.806193,5.541681
8.31,6.806353,-13.463643
7.64,6.806454,-4.702168
7.24,6.806661,6.213018
7.75,6.807025,-37.598061
8.37,6.807133,-4.817062
8.09,6.807141,-53.893572
8.86,6.807258,77.377498
7.79,6.807502,33.822284
7.03,6.80761,-12.840617
8.13,6.808415,34.114702
8.59,6.809009,-7.165352
8.54,6.809067,-11.852318
8.72,6.809245,-10.849542
7.83,6.809671,-27.380932
7.02,6.809932,-4.075906
8.29,6.809982,-58.467298
8.38,6.810224,55.252267
7.38,6.810353,-28.215417
7.98,6.810405,76.990021
7.86,6.810719,-54.014196
8.37,6.810758,-32.467817
7.92,6.810938,7.622335
8.81,6.811027,31.266865
9.13,6.811082,62.093395
7.9,6.811238,64.754356
8.64,6.811347,41.066498
9.43,6.811951,43.029916
9.1,6.811955,-72.460827
7.36,6.811978,-43.801487
9.36,6.812188,38.032821
6.92,6.812226,8.866247
8.62,6.812372,12.563612
8.53,6.812952,2.009495
7.53,6.81319,-23.203248
9.51,6.813455,26.296576
7.58,6.813553,-16.211576
7.92,6.813628,43.834833
9.22,6.813659,-27.365826
6.91,6.813676,-34.936799
8.34,6.813693,-8.310253
9.31,6.814046,-15.436533
6.83,6.81405,-29.743668
8.38,6.814053,-20.425622
7.49,6.814343,-14.389199
8.07,6.814962,37.50515
8.04,6.814988,-73.299895
9.92,6.81567,-37.275926
7.74,6.815887,20.56389
5.39,6.816038,-15.144726
8.62,6.816234,23.742459
9.71,6.816528,66.985395
8.96,6.817389,59.931558
10.98,6.817613,-42.481013
6.16,6.817682,1.002065
8.06,6.818187,-49.189115
9.48,6.818446,51.406531
7.23,6.818523,-26.063488
7.99,6.818906,8.349189
8.97,6.818933,13.36924
6.8,6.819051,23.201929
6.66,6.819498,27.190373
8.52,6.819618,52.48138
7.36,6.820425,-46.709567
8.62,6.820854,15.743984
7.32,6.820927,22.310806
9.27,6.821022,27.888937
7.24,6.821075,-12.66792
9.02,6.821078,-18.319446
6.99,6.821201,-28.97355
5.75,6.821225,-2.272038
8.06,6.821262,-18.461139
8.26,6.822037,28.5417
8.19,6.822054,-51.761728
7.3,6.822596,43.759112
8.62,6.822632,-13.70195
8.81,6.823197,72.690131
7.71,6.823253,9.581796
10.28,6.823584,-27.54842
8.93,6.823854,7.107312
7.43,6.824085,-28.652174
9.58,6.824124,-33.413215
7.7,6.824477,12.088212
9.02,6.824622,-0.209657
8.1,6.824672,-37.002985
7.18,6.824847,3.691718
9.16,6.825391,-9.120472
7.11,6.82544,-45.566884
6.85,6.825501,-32.5422
9.07,6.82558,-6.596336
7.01,6.825997,-41.429017
8.15,6.826091,40.175529
8.27,6.826432,-21.181233
10.08,6.826539,-22.849496
10.18,6.82662,35.140553
7.14,6.826597,-7.412354
8.39,6.826657,60.162925
7.42,6.826741,13.190512
8.18,6.827063,19.167689
7.14,6.827235,-24.143486
8.96,6.827285,36.441457
7.8,6.827489,53.031206
7.56,6.827809,-15.044575
8.58,6.827829,-6.273744
8.36,6.827885,-78.08997
8.34,6.827929,-31.259124
8.93,6.827939,-74.557294
9.09,6.82803,-68.517028
10.74,6.828052,53.03297
8.14,6.828119,28.317692
8.71,6.828137,-50.958756
5.72,6.828143,32.606756
8.75,6.82829,-24.074274
8.03,6.828634,-19.383794
6.8,6.828679,25.484369
6.31,6.828889,-24.076066
7.33,6.828969,-1.339931
6.49,6.828968,37.512748
7.95,6.829102,-16.310092
7.84,6.829187,7.845241
10.03,6.829344,-29.555965
9.03,6.829773,-17.568012
10.68,6.829825,-28.727751
8.44,6.830158,32.113004
10.39,6.830491,55.882342
5.87,6.83051,16.202888
8.28,6.830523,-24.997824
7.64,6.83054,17.989241
7.76,6.830554,39.479101
9.41,6.830624,-11.50664
3.5,6.830683,-32.508478
8.98,6.830734,-86.932584
11.08,6.830795,66.358176
4.41,6.830921,-53.622449
8.29,6.831063,-45.048121
8.62,6.83159,45.7138
8.66,6.8316,-50.149431
5.14,6.831838,-46.61456
7.55,6.832089,-5.513196
9.74,6.832133,-28.098909
2.94,6.832266,-50.61456
8.59,6.832465,60.335543
8.37,6.832692,53.768814
6.54,6.832695,-45.450405
8.98,6.832931,54.265269
7.68,6.832984,67.513329
7.15,6.833606,46.184732
6.11,6.833614,-60.249146
6.85,6.833939,12.058125
7.73,6.834013,-55.90357
8.27,6.834019,27.003533
6.99,6.834033,-66.293415
8.36,6.834263,-42.145383
7.43,6.834961,6.256313
7.05,6.834992,-27.333968
7.95,6.835104,17.589748
8.06,6.83523,38.826297
9.02,6.83548,10.030767
7.2,6.83558,-12.584752
8.06,6.836296,-48.881523
7.41,6.836338,-33.885726
7.05,6.836393,16.453737
7.24,6.836435,-39.055137
9.22,6.836539,33.239085
7.99,6.836627,39.953093
6.77,6.836758,5.673501
7.16,6.836785,35.068454
10.12,6.836943,-27.593638
7.62,6.837199,-52.800009
8.04,6.837223,18.797992
7.91,6.837256,36.401913
8.59,6.83766,-26.771132
8.34,6.837782,24.156949
6.62,6.837966,-17.29198
9.06,6.838202,4.546569
8.42,6.838269,56.874445
10.03,6.838379,-29.948131
9.75,6.83883,53.132336
8.61,6.838816,60.928944
7.6,6.839174,-6.192801
7.95,6.839283,39.725022
5.77,6.83938,-17.084555
5.74,6.839819,-31.706057
8.16,6.839979,-16.030398
9.94,6.84001,-51.045651
6.8,6.840356,-69.986245
5.68,6.840416,13.413177
7.97,6.840686,-14.113368
10.06,6.841074,-23.073625
8.41,6.841176,66.27984
8.94,6.841177,34.874647
9.86,6.841215,-15.959123
8.73,6.841836,-55.74273
8.53,6.841857,-80.135728
7.79,6.842164,7.188658
9.35,6.842407,-24.959074
8.31,6.842538,19.297946
11.95,6.843108,-48.509504
9.16,6.84328,-43.495896
6.32,6.8436,-25.778394
9.66,6.843692,-75.720455
8.46,6.844054,9.258779
7.16,6.844061,-31.276333
8.61,6.844158,5.662872
9.14,6.844451,-46.803141
9.18,6.844468,-25.42185
10.14,6.844924,30.328929
8.99,6.844947,-8.888635
8.93,6.844987,-57.386396
9.25,6.845004,-22.993944
6.31,6.845084,-8.040996
6.87,6.84535,-4.266216
10.15,6.845669,-79.083657
7.59,6.845894,-20.835851
7.98,6.845966,-29.447552
8.15,6.846003,-36.982915
4.99,6.846097,41.78123
10.28,6.846129,29.45315
9.01,6.846151,-49.980412
8.94,6.846297,-30.577393
8.96,6.846711,-10.677158
8.81,6.846849,-17.302851
10.31,6.847122,74.547945
5.78,6.847176,-0.540882
7.99,6.847299,19.990551
9,6.847824,-32.971596
10.92,6.847853,-1.429234
4.99,6.847876,-34.367318
7.16,6.847963,-20.910376
9.83,6.848354,31.919894
7.76,6.848428,11.663827
8.06,6.848694,-14.263937
9.25,6.848857,-52.463651
9.05,6.848867,-24.737898
10.86,6.849083,36.187532
9.35,6.849104,-35.141996
5.14,6.849191,67.571934
9.06,6.84941,-56.236915
8.94,6.84947,-24.398268
9.8,6.849475,-21.905857
8.15,6.84956,-17.854388
8.12,6.849621,-28.707345
8.52,6.849734,-10.141542
8.66,6.849828,-56.239944
6.97,6.849863,5.842307
9.02,6.850058,25.895027
6.98,6.850119,25.76036
8.13,6.85044,-19.587123
8.5,6.850654,-13.231765
7.97,6.851103,64.339773
9.76,6.85118,48.053105
10.56,6.851401,61.525174
7.91,6.851584,-34.276601
7.84,6.851714,68.218143
10.31,6.851747,-24.706264
7.3,6.85197,-47.326047
7.57,6.852194,-77.674343
8.97,6.852215,21.428279
7.03,6.852299,-19.013547
7.92,6.852342,54.419113
8.66,6.852874,62.229532
9.19,6.852894,63.060129
7.95,6.853086,58.417623
7.87,6.853261,44.059592
8.94,6.853284,40.495341
7.12,6.853351,-10.085171
9.04,6.853469,-29.57566
9.33,6.854014,10.702173
7.29,6.854137,15.076505
8.69,6.854343,-88.534877
7.84,6.854449,2.139033
9,6.854832,8.511193
10.13,6.855131,47.673377
7.23,6.855147,-3.513774
9.86,6.855457,-20.67982
8.22,6.855866,32.159288
9.57,6.856038,-36.475577
7.93,6.856079,23.363786
7.55,6.856098,-32.183672
8.72,6.856287,-46.816215
8.22,6.856491,-18.046738
8.24,6.856987,-23.646675
7.45,6.857218,-40.550286
8.79,6.857338,-25.369344
5.41,6.857495,-70.963411
7.58,6.857684,-49.293503
10.29,6.857732,-1.371116
8.1,6.858475,40.867756
9.12,6.858513,-59.709547
6.42,6.859048,-48.292754
8.95,6.859017,47.367819
8.09,6.859098,-29.375024
5.28,6.859179,21.761148
9.17,6.859204,26.663021
6.58,6.859277,-6.966512
8.36,6.859316,-58.328271
9.16,6.859424,13.617261
6.84,6.859944,9.440081
7.29,6.860081,2.650991
8.65,6.860247,0.418809
7.68,6.860395,-26.535161
7.89,6.860549,-38.214998
6.37,6.860938,3.041991
8.71,6.860972,-12.713382
9.61,6.861176,5.754711
9.13,6.861277,0.326765
8.12,6.861444,-44.305981
6.64,6.861449,-2.402709
7.57,6.861486,-23.802893
5.94,6.861785,-36.23027
10.06,6.861849,-43.887295
10.56,6.861894,0.55144
9.63,6.862032,-64.030087
8.92,6.86209,25.048109
9.82,6.862298,38.584237
8.48,6.8624,-54.37648
9.75,6.862664,69.040751
7.87,6.862704,17.673741
6.91,6.862709,5.084407
6.59,6.863133,86.684341
7.41,6.863284,46.499949
8.54,6.863605,-65.61958
8.27,6.863645,-43.101257
7.59,6.863717,-26.581771
8.64,6.86372,-69.415907
8.35,6.864069,43.668672
7.85,6.864143,41.576307
8.33,6.864188,20.335545
6.86,6.864395,-2.176034
8.05,6.864554,16.613152
7.96,6.864827,26.400226
7.44,6.864988,6.606807
7.58,6.865318,-22.303607
7.65,6.865507,10.800594
8.3,6.865708,-17.245387
6.75,6.866166,25.662996
8.99,6.866453,-1.644554
8.1,6.866564,51.990716
7.95,6.866658,57.149067
5.68,6.866664,23.601718
8.5,6.867057,12.240937
7.21,6.867231,-33.91556
7.41,6.867329,-11.204502
8.95,6.867965,-27.979269
9.26,6.868175,27.522797
9.55,6.869179,4.087007
9.63,6.869324,-7.129006
7.99,6.869345,-30.426919
8.33,6.869544,-0.295537
9.03,6.869677,-56.516081
7.28,6.87004,-5.645398
8.18,6.870265,-56.508699
8.55,6.870418,-15.208823
7.78,6.870499,77.22513
10.3,6.871205,18.292096
6.58,6.871681,-5.173713
7.72,6.872166,-32.014429
8.38,6.872192,-35.290617
8.57,6.872228,50.673965
9.68,6.872697,-16.384034
7.89,6.872866,1.010358
6.3,6.873017,-5.316277
8.34,6.873256,-46.047934
8.29,6.873445,-38.617618
7.6,6.873571,7.896187
8.65,6.873632,-37.850605
9.19,6.873963,-66.826446
8.85,6.874415,-45.048835
8.95,6.87466,5.149178
8.25,6.874672,-3.063614
9.11,6.874723,32.795913
8.98,6.874869,49.935288
8.27,6.876444,42.619462
7.05,6.876754,39.928944
7.14,6.876873,-70.51014
9.42,6.877487,-3.187437
7.47,6.877501,7.822224
6.52,6.877674,-42.504418
7.46,6.877974,-21.184275
8.31,6.878074,78.088403
7.02,6.87811,-26.116605
9.22,6.878458,-64.70788
10.97,6.879125,78.202224
9.03,6.879187,24.968436
6.41,6.879287,-59.341195
7.14,6.879442,-16.212237
11,6.879492,-2.458235
6.56,6.879729,-54.090335
9.56,6.87974,-41.185975
6.47,6.879761,-43.975594
3.6,6.879816,33.961254
7.85,6.879889,-23.047029
11.26,6.880055,-21.717736
8.01,6.880117,47.205213
7.66,6.880336,-40.693099
5.75,6.880408,8.380373
9.34,6.880695,-38.65237
8.94,6.880758,20.374347
7.89,6.881744,25.764358
10.02,6.881812,-48.361367
7.13,6.881858,-12.154526
9.66,6.881919,5.893874
8.05,6.881921,55.679854
8.14,6.88242,33.684692
9.02,6.882783,-39.02079
10.86,6.882854,-60.785807
8.57,6.882908,-21.835274
7.09,6.88314,2.743489
8.99,6.88323,-23.107703
7.23,6.883236,-42.62757
8.6,6.883269,15.625041
6.33,6.883417,-26.957632
6.1,6.883725,38.869157
10.56,6.883879,-31.780742
7.51,6.884099,74.13692
6.03,6.884316,35.787995
8.97,6.884369,-38.972973
8.81,6.884533,-40.517518
9.4,6.884627,31.462356
5.34,6.884738,59.448543
11.33,6.884902,31.454933
9.55,6.884928,-46.036015
8.92,6.884932,42.028945
7.65,6.884937,49.534111
7.41,6.885042,25.311489
8.83,6.885072,28.711311
8.38,6.885154,-39.690261
6.24,6.885438,44.839941
9.08,6.885553,-24.907585
7.81,6.885554,-7.765548
8.19,6.886475,-4.576118
7.86,6.886652,34.960389
8.9,6.886906,-44.928609
7.71,6.886919,-24.166655
8.93,6.886929,-52.410163
8.73,6.887041,-52.191813
6.32,6.887054,38.438013
8.38,6.887061,-51.883676
9.07,6.887154,18.283837
7.39,6.887265,10.590527
9.26,6.887414,52.49216
8.27,6.887626,-24.116554
9.61,6.887722,-15.472643
7.64,6.887923,-74.725186
9.41,6.887976,-27.871199
8.21,6.888048,67.221999
8,6.888201,-11.225667
7.83,6.888486,-9.690336
5.65,6.88856,-19.032763
9.38,6.88866,-40.339445
6.13,6.8894,-18.932844
9.02,6.889471,45.591359
6.52,6.889468,-24.684411
6.3,6.889556,10.99665
8.25,6.889759,-19.383983
9.09,6.890264,-22.96975
6.95,6.890604,51.518028
